x_um,Ex_real_Vpm,Ex_imag_Vpm,Ey_real_Vpm,Ey_imag_Vpm,Ez_real_Vpm,Ez_imag_Vpm
-5.722109002131192,21634.236561489117,-13069.27228244253,-378285.27580287366,210126.7265420254,3337.8592095197237,-12018.84471423633
-5.7060582054912725,21955.768496125616,-12464.423682791617,-371863.3602645984,222684.06788655225,3294.471499533305,-11992.488047178143
-5.690007408851354,22277.30043076203,-11859.575083140764,-364866.4408514702,234709.16681030483,3240.1958797145926,-11933.523675915218
-5.673956612211434,24656.468520682716,-15906.414214410328,-358936.4247955324,246133.23956691223,8459.336212840313,-14035.413808719604
-5.657905815571516,24618.178823363738,-15682.157922227532,-349935.2331409527,255167.40076963435,8112.586214978783,-13207.008828399701
-5.6418550189315955,24579.88912604467,-15457.901630044635,-340587.57458111166,263609.00802486605,7770.279278383616,-12366.557458576557
-5.625804222291677,24541.599428725698,-15233.645337861844,-330893.449116011,271458.06133260555,7432.415403054787,-11514.05969925024
-5.609753425651757,24503.30973140663,-15009.389045678943,-320852.856745649,278714.5606928547,7098.994588992442,-10649.51555042075
-5.593702629011839,24465.020034087636,-14785.132753496111,-310465.79747002746,285378.5061056117,6770.016836196519,-9772.92501208822
-5.577651832371919,24426.730336768636,-14560.876461313273,-299732.2712891448,291449.8975708778,6445.482144666996,-8884.288084252505
-5.561601035732,24388.4406394496,-14336.620169130423,-288652.27820300194,296928.7350886528,6125.390514403713,-7983.6047669135005
-5.545550239092081,24350.150942130545,-14112.363876947558,-277225.81821159855,301815.0186589365,5809.7419454069895,-7070.875060071441
-5.5294994424521615,24828.478808637985,-14786.291624714315,-264379.34703752014,304561.1027177145,6093.062139837988,-6985.196994682483
-5.513448645812242,24891.161611090953,-15553.014468308276,-251904.24394287192,307241.18311962584,6086.461032722276,-6646.179413619393
-5.497397849172323,24953.844413543884,-16319.737311902281,-239142.06502735827,309308.2497232325,6073.660219318888,-6284.85236784516
-5.481347052532405,25016.527215996735,-17086.46015549617,-226092.81029097998,310762.3025285345,6054.6596996273,-5901.215857359202
-5.4652962558924845,25079.210018449667,-17853.182999090146,-212756.47973373462,311603.34153553174,6029.459473647803,-5495.269882161781
-5.449245459252566,24637.138920114878,-12831.583502771042,-199373.3185022691,313208.9142892419,5716.869227746909,-1694.858695871444
-5.433194662612646,24917.801992039458,-14024.30975408066,-185977.43686400203,312757.9278257197,5918.171704484874,-2374.643247125685
-5.417143865972728,25738.056498970673,-18562.20046831232,-172984.35502208077,314525.92214188323,6513.052343260574,-5332.644253006152
-5.401093069332807,25568.778669439358,-18595.15260996755,-159442.38212299946,312254.88149145903,6198.593223765843,-4380.218170912989
-5.385042272692889,25399.50083990809,-18628.104751622875,-145964.69215259634,309590.2824867533,5874.873267923246,-3441.3101570538092
-5.36899147605297,25230.223010376787,-18661.056893278168,-132551.28511086936,306532.12512776576,5541.892475732707,-2515.9202114285417
-5.3529406794130505,25060.945180845538,-18694.009034933428,-119202.16099781927,303080.40941449715,5199.650847194237,-1604.048334037093
-5.336889882773131,24891.667351314256,-18726.961176588757,-105917.31981344592,299235.1353469465,4848.148382307865,-705.694524879591
-5.320839086133212,24722.389521782952,-18759.91331824406,-92696.76155774937,294996.3029251144,4487.385081073568,179.14121604402226
-5.304788289493293,24553.1116922517,-18792.86545989938,-79540.48623072976,290363.9121490009,4117.3609434913515,1050.4588887337177
-5.2887374928533735,24383.833862720403,-18825.817601554612,-66448.49383238688,285337.9630186057,3738.075969561226,1908.2584931895126
-5.272686696213455,23693.130179045093,-19649.87291313131,-53649.82707399324,279548.0379159102,3120.516788319635,2332.9683393780433
-5.256635899573535,22591.220995432475,-21187.34720157428,-41074.13141837227,274207.06401225476,2357.392036974744,2540.191073881915
-5.240585102933617,22166.806265664585,-21550.56557857209,-29053.946796688906,267781.5779994752,1891.3303117329533,3321.089268207198
-5.224534306293696,22305.636697800583,-19361.052624873082,-17454.10346584379,261360.32069196436,1236.379346182056,3004.8570393373184
-5.208483509653778,22123.02755748405,-20053.660913405372,-6237.8821833623015,254731.48145489662,722.211156919404,3716.507539252985
-5.192432713013858,21940.41841716747,-20746.269201937837,4668.486009124337,247971.79402769354,206.05638132088825,4404.897443836213
-5.1763819163739395,21757.809276850952,-21438.877490470164,15265.001111613732,241081.25841035674,-312.0849806133865,5070.026753086786
-5.16033111973402,21575.200136534404,-22131.485779002593,25551.66312410764,234059.87460288475,-832.212928883484,5711.89546700495
-5.144280323094101,21392.59099621784,-22824.094067534832,35528.4720466055,226907.6426052782,-1354.327463489397,6330.503585590486
-5.128229526454182,21209.98185590129,-23516.702356067348,45195.42787910735,219624.5624175372,-1878.428584431138,6925.851108843504
-5.1121787298142625,20798.52984186298,-24383.633520513038,54207.99908603435,212186.41884660276,-2586.466671458471,7415.206208467731
-5.096127933174343,19913.95428442597,-24239.2227955543,62524.15013857372,205251.14060780726,-3406.244076162082,8067.355877788839
-5.080077136534424,19029.378726988954,-24094.812070595515,70449.87892240705,198249.97927300754,-4212.942358616092,8703.249451930693
-5.064026339894506,18144.80316955199,-23950.40134563677,77985.18543753389,191182.93484220377,-5006.561518820432,9322.886930893208
-5.047975543254585,17260.227612114937,-23805.990620677978,85130.06968395552,184050.0073153949,-5787.10155677525,9926.268314676512
-5.031924746614667,16375.652054677972,-23661.57989571924,91884.53166167036,176851.19669258254,-6554.562472480365,10513.393603280365
-5.015873949974747,14869.088820430141,-27467.939498935175,98939.4521039174,173808.62059750716,-7847.733391834527,7675.279731430123
-4.9998231533348285,16104.439107721044,-23359.949128943557,103848.68801778194,165203.97191694984,-8635.453426030352,6339.908405851741
-4.983772356694908,15996.60935754535,-24602.19377050646,108954.01840228733,159072.2730670728,-8754.787894704094,7294.581235013624
-4.96772156005499,15882.212266944216,-26141.809537704245,113576.80123101293,152185.74943515778,-8637.569019029856,10030.122142012642
-4.951670763415071,15920.146716100056,-27130.06633471403,117956.34584905123,146118.8210510522,-9010.693193584924,10408.25380867266
-4.9356199667751515,16304.747329780303,-30493.588871785363,122599.9506796515,138645.30921669045,-9515.271640667013,11431.491742498472
-4.919569170135232,14765.147949061618,-28543.61574108121,124428.52501063359,134274.34295618572,-8288.379149176195,13812.474978630213
-4.903518373495313,14023.069866282201,-28638.576569817204,126809.13277577996,128878.92997679257,-8994.041092348547,13354.227928661057
-4.887467576855394,13280.991783502768,-28733.537398553228,128818.24879963655,123604.93976991187,-9677.250646365093,12865.123044174557
-4.871416780215474,12538.91370072332,-28828.498227289227,130455.87308220302,118452.37233554336,-10338.007811225943,12345.16032517072
-4.855365983575556,11796.835617943936,-28923.459056025225,131722.00562347952,113421.22767368746,-10976.312586930893,11794.339771649586
-4.839315186935636,11054.757535164437,-29018.419884761242,132616.6464234661,108511.50578434326,-11592.164973480176,11212.661383611066
-4.8232643902957175,10312.679452385071,-29113.380713497238,133139.7954821627,103723.20666751196,-12185.564970873675,10600.12516105524
-4.807213593655797,9570.601369605578,-29208.341542233255,133291.45279956923,99056.33032319229,-12756.512579111353,9956.731103982054
-4.791162797015879,8828.523286826214,-29303.302370969242,133071.61837568594,94510.87675138554,-13305.007798193285,9282.479212391572
-4.775112000375959,7877.995868811077,-31237.72945067889,132684.62998688524,91379.35422683101,-13644.920828900322,9215.824744940848
-4.7590612037360405,8172.667204308153,-31590.68470169075,131443.48695307295,87385.17162426558,-13687.854418829605,9068.203531998583
-4.743010407096121,8467.338539805103,-31943.63995270272,129919.54728973324,83511.21539255764,-13726.690950787919,8923.661331675763
-4.726959610456202,8762.009875302045,-32296.595203714707,128112.81099686623,79757.48553170743,-13761.430424775363,8782.198143972375
-4.710908813816283,7396.329853477877,-33123.13257221116,125896.40125285111,76450.63131195681,-13929.016901561015,8232.694459110819
